#node,latitude,longitude,P amount,P-limit,P limit modified,P excess,DE compare,indicator,log10(indicator)
n1187,43.1572,-89.5737,0.070147741,0.070147741,0.070147741,0.0,0.0,1.0,0.0
n1188,43.1564,-89.5344,0.41187561,0.41187561,0.41187561,0.0,0.0,1.0,0.0
n1189,43.1568,-89.5242,1.09728579,1.09728579,1.09728579,0.0,0.0,1.0,0.0
n1190,43.1539,-89.4626,0.302487047,0.302487047,0.302487047,0.0,0.0,1.0,0.0
n1191,43.1567,-89.5411,0.965233901,0.965233901,0.965233901,0.0,0.0,1.0,0.0
n1192,43.1539,-89.5052,0.393011063,0.393011063,0.393011063,0.0,0.0,1.0,0.0
n1193,43.1568,-89.5491,0.317552845,0.317552845,0.317552845,0.0,0.0,1.0,0.0
n1194,43.159,-89.5529,0.804748741,0.804748741,0.804748741,0.0,0.0,1.0,0.0
n1195,43.153,-89.4876,0.268900351,0.268900351,0.268900351,0.0,0.0,1.0,0.0
n1196,43.156,-89.5585,1.9190728627708271,0.257208166,0.257208166,-1.661864696770827,1.0,7.461166154307974,0.8728067114941714
n1197,43.1519,-89.4622,0.276694862,0.276694862,0.276694862,0.0,0.0,1.0,0.0
n1198,43.1504,-89.4539,0.142245555,0.142245555,0.142245555,0.0,0.0,1.0,0.0
n1199,43.1568,-89.4967,3.137796494,3.137796494,3.137796494,0.0,0.0,1.0,0.0
n1200,43.1585,-89.5683,1.197893479,1.197893479,1.197893479,0.0,0.0,1.0,0.0
n1201,43.1536,-89.5165,0.72628528,0.72628528,0.72628528,0.0,0.0,1.0,0.0
n1202,43.1516,-89.4494,0.581657997,0.581657997,0.581657997,0.0,0.0,1.0,0.0
n1203,43.1509,-89.4452,0.509344354,0.509344354,0.509344354,0.0,0.0,1.0,0.0
n1204,43.1491,-89.4645,0.147773274,0.147773274,0.147773274,0.0,0.0,1.0,0.0
n1205,43.1497,-89.4596,0.290962047,0.290962047,0.290962047,0.0,0.0,1.0,0.0
n1206,43.1489,-89.4687,0.6330809316151909,0.141485564,0.141485564,-0.49159536761519085,1.0,4.474526684681349,0.6507471024222817
n1207,43.1531,-89.4744,4.203656299,4.203656299,4.203656299,0.0,0.0,1.0,0.0
n1208,43.1532,-89.5659,0.099376217,0.099376217,0.099376217,0.0,0.0,1.0,0.0
n1209,43.1524,-89.5321,0.154060986,0.154060986,0.154060986,0.0,0.0,1.0,0.0
n1210,43.1498,-89.4895,0.185113148,0.185113148,0.185113148,0.0,0.0,1.0,0.0
n1211,43.1501,-89.5237,0.182357822,0.182357822,0.182357822,0.0,0.0,1.0,0.0
n1212,43.15,-89.5168,0.192907661,0.192907661,0.192907661,0.0,0.0,1.0,0.0
n1213,43.1464,-89.424,0.587949951,0.587949951,0.587949951,0.0,0.0,1.0,0.0
n1214,43.1505,-89.5435,0.161730516,0.161730516,0.161730516,0.0,0.0,1.0,0.0
n1215,43.1518,-89.5391,0.550218,0.550218,0.550218,0.0,0.0,1.0,0.0
n1216,43.146,-89.4494,0.31126795,0.31126795,0.31126795,0.0,0.0,1.0,0.0
n1217,43.1456,-89.4447,0.584806802,0.584806802,0.584806802,0.0,0.0,1.0,0.0
n1218,43.1508,-89.5749,0.122620019,0.122620019,0.122620019,0.0,0.0,1.0,0.0
n1219,43.1458,-89.4562,1.043848013,1.043848013,1.043848013,0.0,0.0,1.0,0.0
n1220,43.1516,-89.5511,0.657117643,0.657117643,0.657117643,0.0,0.0,1.0,0.0
n1221,43.1475,-89.5294,0.165628205,0.165628205,0.165628205,0.0,0.0,1.0,0.0
n1222,43.1507,-89.5325,0.939210288,0.939210288,0.939210288,0.0,0.0,1.0,0.0
n1223,43.145,-89.488,0.317555673,0.317555673,0.317555673,0.0,0.0,1.0,0.0
n1224,43.1432,-89.4501,0.339566199,0.339566199,0.339566199,0.0,0.0,1.0,0.0
n1225,43.1512,-89.5692,0.602104729,0.602104729,0.602104729,0.0,0.0,1.0,0.0
n1226,43.1488,-89.5024,2.100260213,2.100260213,2.100260213,0.0,0.0,1.0,0.0
n1227,43.1487,-89.5638,0.155884856,0.155884856,0.155884856,0.0,0.0,1.0,0.0
n1228,43.1457,-89.4827,0.317617126,0.317617126,0.317617126,0.0,0.0,1.0,0.0
n1229,43.15,-89.5724,0.393013864,0.393013864,0.393013864,0.0,0.0,1.0,0.0
n1230,43.1475,-89.5117,1.103583403,1.103583403,1.103583403,0.0,0.0,1.0,0.0
n1231,43.1438,-89.493,0.112020864,0.112020864,0.112020864,0.0,0.0,1.0,0.0
n1232,43.1477,-89.5213,0.543931703,0.543931703,0.543931703,0.0,0.0,1.0,0.0
n1233,43.1426,-89.44,0.477907214,0.477907214,0.477907214,0.0,0.0,1.0,0.0
n1234,43.1456,-89.5378,0.242097455,0.242097455,0.242097455,0.0,0.0,1.0,0.0
n1235,43.1417,-89.486,0.776601141,0.776601141,0.776601141,0.0,0.0,1.0,0.0
n1236,43.1411,-89.4663,0.625683304,0.625683304,0.625683304,0.0,0.0,1.0,0.0
n1237,43.1452,-89.5531,0.20070304,0.20070304,0.20070304,0.0,0.0,1.0,0.0
n1238,43.1443,-89.5396,0.279826551,0.279826551,0.279826551,0.0,0.0,1.0,0.0
n1239,43.1441,-89.5313,0.697590277,0.697590277,0.697590277,0.0,0.0,1.0,0.0
n1240,43.1445,-89.4997,2.229178707,2.229178707,2.229178707,0.0,0.0,1.0,0.0
n1241,43.1455,-89.5697,0.74830149,0.74830149,0.74830149,0.0,0.0,1.0,0.0
n1242,43.1425,-89.512,0.35268383,0.35268383,0.35268383,0.0,0.0,1.0,0.0
n1243,43.1439,-89.5177,1.015552619,1.015552619,1.015552619,0.0,0.0,1.0,0.0
n1244,43.1396,-89.487,0.220089746,0.220089746,0.220089746,0.0,0.0,1.0,0.0
n1245,43.1437,-89.5247,0.625681902,0.625681902,0.625681902,0.0,0.0,1.0,0.0
n1246,43.1411,-89.5314,0.339566199,0.339566199,0.339566199,0.0,0.0,1.0,0.0
n1247,43.1382,-89.4855,0.292406231,0.292406231,0.292406231,0.0,0.0,1.0,0.0
n1248,43.1461,-89.5464,3.489970502,3.489970502,3.489970502,0.0,0.0,1.0,0.0
n1249,43.1384,-89.5083,0.081840553,0.081840553,0.081840553,0.0,0.0,1.0,0.0
n1250,43.1414,-89.5594,0.264107981,0.264107981,0.264107981,0.0,0.0,1.0,0.0
n1251,43.1479,-89.5578,2.817124561,2.817124561,2.817124561,0.0,0.0,1.0,0.0
n1252,43.142,-89.5693,0.235777876,0.235777876,0.235777876,0.0,0.0,1.0,0.0
n1253,43.1356,-89.4444,0.421316345,0.421316345,0.421316345,0.0,0.0,1.0,0.0
n1254,43.1416,-89.5736,0.377295294,0.377295294,0.377295294,0.0,0.0,1.0,0.0
n1255,43.1357,-89.4579,0.122761488,0.122761488,0.122761488,0.0,0.0,1.0,0.0
n1256,43.1354,-89.4604,0.132054407,0.132054407,0.132054407,0.0,0.0,1.0,0.0
n1257,43.1385,-89.5387,0.1855052,0.1855052,0.1855052,0.0,0.0,1.0,0.0
n1258,43.1373,-89.4942,0.260964832,0.260964832,0.260964832,0.0,0.0,1.0,0.0
n1259,43.136,-89.4773,0.311270778,0.311270778,0.311270778,0.0,0.0,1.0,0.0
n1260,43.135,-89.4699,0.22009116,0.22009116,0.22009116,0.0,0.0,1.0,0.0
n1261,43.1382,-89.5006,0.783331543,0.783331543,0.783331543,0.0,0.0,1.0,0.0
n1262,43.1361,-89.5004,0.201225199,0.201225199,0.201225199,0.0,0.0,1.0,0.0
n1263,43.1355,-89.484,0.802819175,0.802819175,0.802819175,0.0,0.0,1.0,0.0
n1264,43.1352,-89.493,0.233830775,0.233830775,0.233830775,0.0,0.0,1.0,0.0
n1265,43.1348,-89.4637,0.408740923,0.408740923,0.408740923,0.0,0.0,1.0,0.0
n1266,43.1377,-89.5235,0.477888692,0.477888692,0.477888692,0.0,0.0,1.0,0.0
n1267,43.135,-89.4981,0.223235723,0.223235723,0.223235723,0.0,0.0,1.0,0.0
n1268,43.1346,-89.4671,0.393019523,0.393019523,0.393019523,0.0,0.0,1.0,0.0
n1269,43.1381,-89.5742,0.109120442,0.109120442,0.109120442,0.0,0.0,1.0,0.0
n1270,43.1378,-89.5693,0.399307248,0.399307248,0.399307248,0.0,0.0,1.0,0.0
n1271,43.1326,-89.4767,0.109121318,0.109121318,0.109121318,0.0,0.0,1.0,0.0
n1272,43.1381,-89.5784,5.1298380846683305,0.239676433,0.239676433,-4.890161651668331,1.0,21.4031810322725,1.3304783248489593
n1273,43.1371,-89.5132,0.848205154,0.848205154,0.848205154,0.0,0.0,1.0,0.0
n1274,43.1339,-89.5252,0.065247049,0.065247049,0.065247049,0.0,0.0,1.0,0.0
n1275,43.1341,-89.4531,1.311114715,1.311114715,1.311114715,0.0,0.0,1.0,0.0
n1276,43.1314,-89.4443,0.49677882,0.49677882,0.49677882,0.0,0.0,1.0,0.0
n1277,43.1366,-89.5326,0.941672813,0.941672813,0.941672813,0.0,0.0,1.0,0.0
n1278,43.1355,-89.5782,0.103537456,0.103537456,0.103537456,0.0,0.0,1.0,0.0
n1279,43.1343,-89.5386,0.194859119,0.194859119,0.194859119,0.0,0.0,1.0,0.0
n1280,43.1317,-89.4612,0.401411324,0.401411324,0.401411324,0.0,0.0,1.0,0.0
n1281,43.1313,-89.4493,0.867790647,0.867790647,0.867790647,0.0,0.0,1.0,0.0
n1282,43.1316,-89.4857,0.179217488,0.179217488,0.179217488,0.0,0.0,1.0,0.0
n1283,43.1318,-89.4824,0.159785169,0.159785169,0.159785169,0.0,0.0,1.0,0.0
n1284,43.1316,-89.4924,0.157836315,0.157836315,0.157836315,0.0,0.0,1.0,0.0
n1285,43.1299,-89.4753,0.03055163,0.03055163,0.03055163,0.0,0.0,1.0,0.0
n1286,43.134,-89.5204,0.553372464,0.553372464,0.553372464,0.0,0.0,1.0,0.0
n1287,43.1316,-89.4989,0.339570429,0.339570429,0.339570429,0.0,0.0,1.0,0.0
n1288,43.1315,-89.4954,0.101326816,0.101326816,0.101326816,0.0,0.0,1.0,0.0
n1289,43.1357,-89.5594,0.7514531,0.7514531,0.7514531,0.0,0.0,1.0,0.0
n1290,43.1368,-89.5501,6.064972113245759,2.53103432,2.53103432,-3.5339377932457587,1.0,2.3962425421579265,0.37953077423053233
n1291,43.1303,-89.4691,0.477914273,0.477914273,0.477914273,0.0,0.0,1.0,0.0
n1292,43.1303,-89.4791,0.371011827,0.371011827,0.371011827,0.0,0.0,1.0,0.0
n1293,43.1345,-89.5698,0.754105906,0.754105906,0.754105906,0.0,0.0,1.0,0.0
n1294,43.1339,-89.5437,0.344900939,0.344900939,0.344900939,0.0,0.0,1.0,0.0
n1295,43.1316,-89.525,0.118864667,0.118864667,0.118864667,0.0,0.0,1.0,0.0
n1296,43.1289,-89.4837,0.101327692,0.101327692,0.101327692,0.0,0.0,1.0,0.0
n1297,43.1325,-89.5077,0.745933404,0.745933404,0.745933404,0.0,0.0,1.0,0.0
n1298,43.1334,-89.5788,0.223235723,0.223235723,0.223235723,0.0,0.0,1.0,0.0
n1299,43.1276,-89.4759,0.354646057,0.354646057,0.354646057,0.0,0.0,1.0,0.0
n1300,43.129,-89.4969,0.167580549,0.167580549,0.167580549,0.0,0.0,1.0,0.0
n1301,43.1309,-89.5319,0.653987158,0.653987158,0.653987158,0.0,0.0,1.0,0.0
n1302,43.1293,-89.5276,0.172929777,0.172929777,0.172929777,0.0,0.0,1.0,0.0
n1303,43.1277,-89.4889,0.371013228,0.371013228,0.371013228,0.0,0.0,1.0,0.0
n1304,43.1303,-89.5787,0.124710334,0.124710334,0.124710334,0.0,0.0,1.0,0.0
n1305,43.1294,-89.5196,1.002991343,1.002991343,1.002991343,0.0,0.0,1.0,0.0
n1306,43.1281,-89.5245,0.238957136,0.238957136,0.238957136,0.0,0.0,1.0,0.0
n1307,43.1272,-89.4641,0.693704828,0.693704828,0.693704828,0.0,0.0,1.0,0.0
n1308,43.1301,-89.5825,0.286119934,0.286119934,0.286119934,0.0,0.0,1.0,0.0
n1309,43.1262,-89.449,1.273394027,1.273394027,1.273394027,0.0,0.0,1.0,0.0
n1310,43.1295,-89.5482,21.6110809034736,1.691565903,1.691565903,-19.9195150004736,1.0,12.775784180294865,1.1063875667106786
n1311,43.1292,-89.5597,0.745169604,0.745169604,0.745169604,0.0,0.0,1.0,0.0
n1312,43.1285,-89.5381,1.342563119,1.342563119,1.342563119,0.0,0.0,1.0,0.0
n1313,43.1255,-89.4955,1.553224808,1.553224808,1.553224808,0.0,0.0,1.0,0.0
n1314,43.1212,-89.4443,0.358439234,0.358439234,0.358439234,0.0,0.0,1.0,0.0
n1315,43.1282,-89.5672,1.15391333,1.15391333,1.15391333,0.0,0.0,1.0,0.0
n1316,43.1292,-89.5745,1.396013615,1.396013615,1.396013615,0.0,0.0,1.0,0.0
n1317,43.1245,-89.521,0.116916699,0.116916699,0.116916699,0.0,0.0,1.0,0.0
n1318,43.1243,-89.5188,0.125767694,0.125767694,0.125767694,0.0,0.0,1.0,0.0
n1319,43.1236,-89.5107,0.0,0,1.0,0.0,0.0,1.0,0.0
n1320,43.1268,-89.5823,0.151991542,0.151991542,0.151991542,0.0,0.0,1.0,0.0
n1321,43.1249,-89.5332,0.323851858,0.323851858,0.323851858,0.0,0.0,1.0,0.0
n1322,43.1239,-89.5166,0.12471121,0.12471121,0.12471121,0.0,0.0,1.0,0.0
n1323,43.1243,-89.5477,38.11375777871024,0.198083464,0.198083464,-37.91567431471024,1.0,192.41261743438736,2.284233547444318
n1324,43.1215,-89.4938,0.113019886,0.113019886,0.113019886,0.0,0.0,1.0,0.0
n1325,43.1246,-89.5657,0.257823086,0.257823086,0.257823086,0.0,0.0,1.0,0.0
n1326,43.1248,-89.5277,0.935331852,0.935331852,0.935331852,0.0,0.0,1.0,0.0
n1327,43.1214,-89.5202,0.14809472,0.14809472,0.14809472,0.0,0.0,1.0,0.0
n1328,43.1224,-89.5484,0.163498918,0.163498918,0.163498918,0.0,0.0,1.0,0.0
n1329,43.1207,-89.4974,0.591110074,0.591110074,0.591110074,0.0,0.0,1.0,0.0
n1330,43.1212,-89.5089,0.352150109,0.352150109,0.352150109,0.0,0.0,1.0,0.0
n1331,43.1228,-89.5655,0.213168894,0.213168894,0.213168894,0.0,0.0,1.0,0.0
n1332,43.122,-89.5367,0.19179574,0.19179574,0.19179574,0.0,0.0,1.0,0.0
n1333,43.1216,-89.534,0.176075755,0.176075755,0.176075755,0.0,0.0,1.0,0.0
n1334,43.1197,-89.5023,0.040921107,0.040921107,0.040921107,0.0,0.0,1.0,0.0
n1335,43.1195,-89.5044,0.056510118,0.056510118,0.056510118,0.0,0.0,1.0,0.0
n1336,43.1197,-89.5241,0.30813186,0.30813186,0.30813186,0.0,0.0,1.0,0.0
n1337,43.1204,-89.5306,0.314420986,0.314420986,0.314420986,0.0,0.0,1.0,0.0
n1338,43.1223,-89.5411,0.779761211,0.779761211,0.779761211,0.0,0.0,1.0,0.0
n1339,43.1202,-89.5445,0.320708711,0.320708711,0.320708711,0.0,0.0,1.0,0.0
n1340,43.1204,-89.5583,1.065885347,1.065885347,1.065885347,0.0,0.0,1.0,0.0
n1341,43.1193,-89.5663,0.24747532,0.24747532,0.24747532,0.0,0.0,1.0,0.0
n1342,43.1202,-89.5735,0.787243243,0.787243243,0.787243243,0.0,0.0,1.0,0.0
n1343,43.119,-89.5486,0.333214865,0.333214865,0.333214865,0.0,0.0,1.0,0.0
n1344,43.1172,-89.5434,0.223238553,0.223238553,0.223238553,0.0,0.0,1.0,0.0
n1345,43.118,-89.5362,0.974705756,0.974705756,0.974705756,0.0,0.0,1.0,0.0
n1346,43.1167,-89.5239,0.462199932,0.462199932,0.462199932,0.0,0.0,1.0,0.0
n1347,43.1151,-89.5453,0.241595386,0.241595386,0.241595386,0.0,0.0,1.0,0.0
n1348,43.1175,-89.5529,0.732601269,0.732601269,0.732601269,0.0,0.0,1.0,0.0
n1349,43.1164,-89.5781,0.349008361,0.349008361,0.349008361,0.0,0.0,1.0,0.0
n1350,43.1149,-89.5558,0.323854688,0.323854688,0.323854688,0.0,0.0,1.0,0.0
n1351,43.1138,-89.5775,0.26411504,0.26411504,0.26411504,0.0,0.0,1.0,0.0
n1352,43.1122,-89.5527,0.177325651,0.177325651,0.177325651,0.0,0.0,1.0,0.0
n1353,43.1127,-89.5583,0.386740286,0.386740286,0.386740286,0.0,0.0,1.0,0.0
n1354,43.108,-89.5687,0.206591949,0.206591949,0.206591949,0.0,0.0,1.0,0.0
n1355,43.0729,-89.5439,0.058197083,0.058197083,0.058197083,0.0,0.0,1.0,0.0
n1356,43.073,-89.5406,0.231024515,0.231024515,0.231024515,0.0,0.0,1.0,0.0
n1357,43.0728,-89.5463,0.132512719,0.132512719,0.132512719,0.0,0.0,1.0,0.0
n1358,43.0702,-89.5445,0.109339834,0.109339834,0.109339834,0.0,0.0,1.0,0.0
n1359,43.0697,-89.5392,0.594287119,0.594287119,0.594287119,0.0,0.0,1.0,0.0
n1360,43.0705,-89.5537,0.937021927,0.937021927,0.937021927,0.0,0.0,1.0,0.0
n1361,43.0667,-89.5329,0.105231511,0.105231511,0.105231511,0.0,0.0,1.0,0.0
n1362,43.0657,-89.5308,0.125775454,0.125775454,0.125775454,0.0,0.0,1.0,0.0
n1363,43.0658,-89.5439,0.162953104,0.162953104,0.162953104,0.0,0.0,1.0,0.0
n1364,43.0656,-89.5281,0.204617362,0.204617362,0.204617362,0.0,0.0,1.0,0.0
n1365,43.0657,-89.5495,0.352171286,0.352171286,0.352171286,0.0,0.0,1.0,0.0
n1366,43.0646,-89.535,0.16369423,0.16369423,0.16369423,0.0,0.0,1.0,0.0
n1367,43.0642,-89.5392,0.795530679,0.795530679,0.795530679,0.0,0.0,1.0,0.0
n1368,43.0589,-89.529,0.127909725,0.127909725,0.127909725,0.0,0.0,1.0,0.0
n1369,43.0581,-89.5346,0.413135905,0.413135905,0.413135905,0.0,0.0,1.0,0.0
n1370,43.055,-89.5304,0.701206484,0.701206484,0.701206484,0.0,0.0,1.0,0.0
n1371,43.4066375,-89.9253233,0.0,0,1.0,0.0,0.0,1.0,0.0
n1372,43.0730517,-89.4012302,23.487485,0,1.0,-23.487485,1.0,23.487485,1.3708365157517195
