Market player,Profit (million $ /year),If involved?
d871,0.0,No
d872,0.0,No
d873,0.0,No
d874,0.0,No
d875,0.0,No
d876,0.0,No
d877,0.0,No
d878,0.0,No
d879,0.0,No
d880,0.0,No
d881,0.0,No
d882,0.0,No
d883,0.0,No
d884,0.0,No
d885,0.0,No
d886,0.0,No
d887,0.0,No
d888,0.0,No
d889,0.0,No
d890,0.0,No
d891,0.0,No
d892,0.0,No
d893,0.0,No
d894,0.0,No
d895,0.0,No
d896,0.0,No
d897,0.0,No
d898,0.0,No
d899,82.29523197259721,Yes
d900,0.0,No
d901,0.0,No
d902,0.0,No
d903,0.0,No
d904,0.0,No
d905,0.0,No
d906,0.0,No
d907,3.8288673943882534,Yes
d908,0.0,No
d909,0.0,No
d910,0.0,No
d911,191.87871496020043,Yes
d912,0.0,No
d913,147.11639168865716,Yes
d914,61.61554052645654,Yes
d915,255.9290813319737,Yes
d916,0.0,No
d917,0.0,No
d918,193.49308754953574,Yes
d919,0.0,No
d920,0.0,No
d921,0.0,No
d922,0.0,No
d923,0.0,No
d924,0.0,No
d925,0.0,No
d926,0.0,No
d927,0.0,No
d928,867.1561149072184,Yes
d929,289.6760902802318,Yes
d930,271.9826220441893,Yes
d931,0.0,No
d932,0.0,No
d933,0.0,No
d934,0.0,No
d935,0.0,No
d936,1370.0725009765786,Yes
d937,0.0,No
d938,300.50914909979076,Yes
d939,0.0,No
d940,17.336409491493868,Yes
d941,0.0,No
d942,0.0,No
d943,0.0,No
d944,0.0,No
d945,0.0,No
d946,62.261315465442564,Yes
d947,0.0,No
d948,149.9185560348293,Yes
d949,0.0,No
d950,0.0,No
d951,35.73448468915554,Yes
d952,0.0,No
d953,0.0,No
d954,0.0,No
d955,0.0,No
d956,0.0,No
d957,0.0,No
d958,0.0,No
d959,135.32207052978225,Yes
d960,120.06660792737229,Yes
d961,0.0,No
d962,0.0,No
d963,0.0,No
d964,0.0,No
d965,0.0,No
d966,0.0,No
d967,0.0,No
d968,0.0,No
d969,0.0,No
d970,0.0,No
d971,779.4159257731221,Yes
d972,0.0,No
d973,54.52692397993558,Yes
d974,101.65133022170933,Yes
d975,0.0,No
d976,0.0,No
d977,0.0,No
d978,0.0,No
d979,0.0,No
d980,0.0,No
d981,0.0,No
d982,92.81596483153099,Yes
d983,0.0,No
d984,0.0,No
d985,0.0,No
d986,0.0,No
d987,182.22413871787515,Yes
d988,698.7964053946316,Yes
d989,0.0,No
d990,0.0,No
d991,592.4661155312057,Yes
d992,0.0,No
d993,248.27672342020608,Yes
d994,189.8506751395108,Yes
d995,52.37064552269248,Yes
d996,0.0,No
d997,0.0,No
d998,0.0,No
d999,83.62159244579605,Yes
d1000,6.611585637901733,Yes
d1001,129.10535075183097,Yes
d1002,186.3749062139733,Yes
d1003,24594.956962846234,Yes
d1004,0.0,No
d1005,69.79705820986223,Yes
d1006,0.0,No
d1007,0.0,No
d1008,0.0,No
d1009,0.0,No
d1010,0.0,No
d1011,138.2660021735601,Yes
d1012,144.28767931788394,Yes
d1013,55.66638467995645,Yes
d1014,0.0,No
d1015,0.0,No
d1016,491.17803935729404,Yes
d1017,0.0,No
d1018,0.0,No
d1019,0.0,No
d1020,0.0,No
d1021,48.9694739025377,Yes
d1022,315.70275223131216,Yes
d1023,0.0,No
d1024,103.48764350111315,Yes
d1025,0.0,No
d1026,0.0,No
d1027,0.0,No
d1028,0.0,No
d1029,0.0,No
d1030,0.0,No
d1031,0.0,No
d1032,0.0,No
d1033,366.76004449661815,Yes
d1034,0.0,No
d1035,0.0,No
d1036,0.0,No
d1037,0.0,No
d1038,0.0,No
d1039,0.0,No
d1040,0.0,No
d1041,0.0,No
d1042,0.0,No
d1043,0.0,No
d1044,0.0,No
d1045,0.0,No
d1046,0.0,No
d1047,0.0,No
d1048,431.02937159392707,Yes
d1049,0.0,No
d1050,0.0,No
d1051,0.0,No
d1052,13.770978724982474,Yes
d1053,0.0,No
d1054,0.0,No
d1055,0.0,No
d1056,0.0,No
d1057,0.0,No
d1058,0.0,No
d1059,0.0,No
d1060,0.0,No
d1061,0.0,No
d1062,0.0,No
d1063,0.0,No
d1064,0.0,No
d1065,0.0,No
d1066,0.0,No
d1067,0.0,No
d1068,0.0,No
d1069,0.0,No
d1070,0.0,No
d1071,0.0,No
d1072,0.0,No
d1073,0.0,No
d1074,0.0,No
d1075,0.0,No
d1076,0.0,No
d1077,0.0,No
d1078,0.0,No
d1079,0.0,No
d1080,0.0,No
d1081,0.0,No
d1082,0.0,No
d1083,0.0,No
d1084,0.0,No
d1085,0.0,No
d1086,0.0,No
d1087,0.0,No
d1088,0.0,No
d1089,0.0,No
d1090,0.0,No
d1091,0.0,No
d1092,0.0,No
d1093,0.0,No
d1094,0.0,No
d1095,0.0,No
d1096,0.0,No
d1097,0.0,No
d1098,0.0,No
d1099,0.0,No
d1100,0.0,No
d1101,0.0,No
d1102,0.0,No
d1103,0.0,No
d1104,0.0,No
d1105,0.0,No
d1106,0.0,No
d1107,0.0,No
d1108,0.0,No
d1109,0.0,No
d1110,0.0,No
d1111,0.0,No
d1112,967.9821976786441,Yes
d1113,612.3283069334035,Yes
d1114,0.0,No
d1115,0.0,No
d1116,0.0,No
d1117,0.0,No
d1118,0.0,No
d1119,0.0,No
d1120,0.0,No
d1121,0.0,No
d1122,238.82252971401638,Yes
d1123,0.0,No
d1124,0.0,No
d1125,0.0,No
d1126,0.0,No
d1127,0.0,No
d1128,177.99965382392008,Yes
d1129,0.0,No
d1130,465.82063962445307,Yes
d1131,0.0,No
d1132,0.0,No
d1133,0.0,No
d1134,178.11933277898177,Yes
d1135,0.0,No
d1136,0.0,No
d1137,0.0,No
d1138,150.6797286884649,Yes
d1139,363.09069197573984,Yes
d1140,0.0,No
d1141,0.0,No
d1142,0.0,No
d1143,0.0,No
d1144,0.0,No
d1145,0.0,No
d1146,68.24717544230843,Yes
d1147,0.0,No
d1148,0.0,No
d1149,0.0,No
d1150,0.0,No
d1151,0.0,No
d1152,0.0,No
d1153,0.0,No
d1154,0.0,No
d1155,0.0,No
d1156,0.0,No
d1157,0.0,No
d1158,0.0,No
d1159,0.0,No
d1160,0.0,No
d1161,0.0,No
d1162,0.0,No
d1163,0.0,No
d1164,0.0,No
d1165,0.0,No
d1166,0.0,No
d1167,0.0,No
d1168,0.0,No
d1169,0.0,No
d1170,0.0,No
d1171,0.0,No
d1172,191.0190544399893,Yes
d1173,0.0,No
d1174,106.88306717411585,Yes
d1175,53.32176053119173,Yes
d1176,144.1855885317378,Yes
d1177,0.0,No
d1178,0.0,No
d1179,244.65690417033494,Yes
d1180,100.30759120474627,Yes
d1181,129.2403415271661,Yes
d1182,69.5208856872298,Yes
d1183,149.5621337623738,Yes
d1184,372.0378434701063,Yes
d1185,0.0,No
d1186,144.11593259951346,Yes
d1187,0.0,No
d1188,0.0,No
d1189,222.4760917066122,Yes
d1190,108.37254661914051,Yes
d1191,0.0,No
d1192,404.9290933998867,Yes
d1193,0.0,No
d1194,0.0,No
d1195,0.0,No
d1196,0.0,No
d1197,175.01467105755114,Yes
d1198,204.18903834132163,Yes
d1199,0.0,No
d1200,730.1973169829439,Yes
d1201,535.5426758187172,Yes
d1202,245.23594945004933,Yes
d1203,12.23159862052704,Yes
d1204,0.0,No
d1205,64.4393033131201,Yes
d1206,0.0,No
d1207,0.0,No
d1208,0.0,No
d1209,0.0,No
d1210,0.0,No
d1211,0.0,No
d1212,122.92022691884699,Yes
d1213,0.0,No
d1214,139.4284043184807,Yes
d1215,1053.6664341236608,Yes
d1216,0.0,No
d1217,507.46330252774135,Yes
d1218,0.0,No
d1219,250.69363182739232,Yes
d1220,0.0,No
d1221,209.9978108447842,Yes
d1222,124.10110085637294,Yes
d1223,119.27220274511878,Yes
d1224,0.0,No
d1225,0.0,No
d1226,671.2480055559254,Yes
d1227,80.29398445661134,Yes
d1228,0.0,No
d1229,170.08105286219808,Yes
d1230,55.95259248302095,Yes
d1231,1.9412042552841187,Yes
d1232,132.4350449320329,Yes
d1233,6.128178257652715,Yes
d1234,0.0,No
d1235,0.0,No
d1236,683.9231362085819,Yes
d1237,0.0,No
d1238,919.7064582086149,Yes
d1239,0.0,Yes
d1240,193.18529601449194,Yes
d1241,464.0226055185818,Yes
d1242,1569.8858914771604,Yes
d1243,0.0,No
d1244,0.0,No
d1245,72.4297108817393,Yes
d1246,178.16491799350067,Yes
d1247,439.420633136012,Yes
d1248,189.72385610401736,Yes
d1249,87.27796410721942,Yes
d1250,124.64531310177593,Yes
d1251,29.92089214261937,Yes
d1252,0.0,No
d1253,0.0,No
d1254,66.16702758856778,Yes
d1255,0.0,No
d1256,0.0,No
d1257,85.34707838244339,Yes
d1258,1705.0369179965487,Yes
d1259,10.39102952335281,Yes
d1260,0.0,No
d1261,0.0,No
d1262,53.8539608686787,Yes
d1263,0.0,No
d1264,25.028669919139574,Yes
d1265,144.17217541481773,Yes
d1266,0.0,No
d1267,1206.8729422787176,Yes
d1268,0.0,No
d1269,12.74617722642438,Yes
d1270,122.5849497976256,Yes
d1271,0.0,No
d1272,72.92301104459729,Yes
d1273,602.003290037681,Yes
d1274,182.072378512374,Yes
d1275,0.0,No
d1276,0.0,No
d1277,189.13739298760845,Yes
d1278,18.594200186266207,Yes
d1279,287.6124037991588,Yes
d1280,0.0,No
d1281,55.827861525321794,Yes
d1282,0.0,No
d1283,0.0,No
d1284,80.20693828960276,Yes
d1285,56.29727342380982,Yes
d1286,78.4038341020831,Yes
d1287,593.640004382664,Yes
d1288,0.0,No
d1289,395.0390691679872,Yes
d1290,27.790010183089827,Yes
d1291,352.0291361262942,Yes
d1292,29.825699276655588,Yes
d1293,265.10516158770184,Yes
d1294,37.51163069404391,Yes
d1295,0.0,No
d1296,0.0,No
d1297,0.0,No
d1298,64.06321087086172,Yes
d1299,82.37199658287678,Yes
d1300,0.0,No
d1301,0.0,No
d1302,0.0,No
d1303,0.0,No
d1304,0.0,No
d1305,280.17599722076363,Yes
d1306,17.708914309015462,Yes
d1307,0.0,No
d1308,16.56938018776203,Yes
d1309,537.0609996356635,Yes
d1310,17538.447784269407,Yes
d1311,302.359416144939,Yes
d1312,98.2300444022783,Yes
d1313,158.61837191672797,Yes
d1314,1443.760551191728,Yes
d1315,147.15333608884114,Yes
d1316,15.680504474571071,Yes
d1317,19.838859538576806,Yes
d1318,46.01451049320701,Yes
d1319,7.567327573367513,Yes
d1320,541.0775081361071,Yes
d1321,0.0,No
d1322,1039.6028617918712,Yes
d1323,0.0,No
d1324,56.85455387649579,Yes
d1325,234.13267305971377,Yes
d1326,0.0,No
d1327,15.340704632935243,Yes
d1328,88.44957624695564,Yes
d1329,0.0,No
d1330,0.0,No
d1331,168.22340582031057,Yes
d1332,606.3008621174215,Yes
d1333,156.05613095814863,Yes
d1334,56.81547716215425,Yes
d1335,0.0,No
d1336,0.0,Yes
d1337,0.0,No
d1338,28.328565705473867,Yes
d1339,0.0,No
d1340,238.7444058304219,Yes
d1341,283.4563420534302,Yes
d1342,0.0,No
d1343,0.0,No
d1344,0.0,No
d1345,0.0,No
d1346,0.0,No
d1347,0.0,No
d1348,152.94696149047985,Yes
d1349,41.27797271655446,Yes
d1350,270.3766019269152,Yes
d1351,86.52641382866457,Yes
d1352,468.2804702521643,Yes
d1353,0.0,No
d1354,218.7085813101438,Yes
d1355,382.0368229164639,Yes
d1356,0.0,No
d1357,0.0,No
d1358,355.1499708801828,Yes
d1359,150.21101626797363,Yes
d1360,220.54899238090013,Yes
d1361,68.00348158103019,Yes
d1362,970.0637347100477,Yes
d1363,0.0,No
d1364,0.0,No
d1365,56.94493663308057,Yes
d1366,54.600910435338555,Yes
d1367,253.97026007339818,Yes
d1368,0.0,No
d1369,209.9815532653045,Yes
d1370,41.876914238157234,Yes
d1371,0.0,Yes
d1372,254.40730909060605,Yes
d1373,0.0,No
d1374,0.0,No
d1375,0.0,Yes
d1376,1233.0959200971472,Yes
d1377,0.0,No
d1378,206.9913908320307,Yes
d1379,0.0,No
d1380,0.0,No
d1381,0.0,No
d1382,253.06888146435827,Yes
d1383,0.0,No
d1384,203.473160745086,Yes
d1385,136.26720866999767,Yes
d1386,0.0,No
d1387,104.43588229998579,Yes
d1388,0.8071255622802653,Yes
d1389,91.90904211903921,Yes
d1390,141.94816867964363,Yes
d1391,0.0,No
d1392,91.68995528237646,Yes
d1393,243.4561729486996,Yes
d1394,0.0,No
d1395,70.27211073194364,Yes
d1396,0.0,No
d1397,0.0,No
d1398,0.0,No
d1399,127.69344262952127,Yes
d1400,0.0,No
d1401,62.39944938208823,Yes
d1402,169.1600564638919,Yes
d1403,42.22205805723513,Yes
d1404,0.0,No
d1405,0.0,Yes
d1406,0.0,No
d1407,234.22340563099954,Yes
d1408,0.0,No
d1409,0.0,No
d1410,97.32448124607,Yes
d1411,146.36901319853268,Yes
d1412,0.0,No
d1413,48.010116621199025,Yes
d1414,2096.77108890884,Yes
d1415,58.678429787558315,Yes
d1416,249.0416933213705,Yes
d1417,600.9344798785029,Yes
d1418,240.12959785083072,Yes
d1419,321.73090113427196,Yes
d1420,33.49635235662966,Yes
d1421,103.99932495407182,Yes
d1422,468.9540437675484,Yes
d1423,0.0,No
d1424,258.8889829916967,Yes
d1425,1118.639415291872,Yes
d1426,0.0,No
d1427,78.0880974375755,Yes
d1428,3158.6152437861833,Yes
d1429,0.0,No
d1430,67.53956950283937,Yes
d1431,799.8427756182766,Yes
d1432,146.5433678832154,Yes
d1433,71.5673900420229,Yes
d1434,0.0,No
d1435,0.0,No
d1436,0.0,No
d1437,97.3496933304281,Yes
d1438,3.186712817602045,Yes
d1439,0.0,Yes
d1440,145.68031068742832,Yes
d1441,34.151307530042416,Yes
d1442,78.24600699998483,Yes
d1443,171.13497795051484,Yes
d1444,0.0,No
d1445,22.592883910091373,Yes
d1446,601.9336862164508,Yes
d1447,602.9070175067843,Yes
d1448,260.01289994798714,Yes
d1449,0.0,No
d1450,308.4879484280653,Yes
d1451,1.1763542832086176,Yes
d1452,0.0,Yes
d1453,269.4117909387394,Yes
d1454,0.0,No
d1455,40.21007289000024,Yes
d1456,0.0,No
d1457,250.73853817072626,Yes
d1458,34.34865902806425,Yes
d1459,59.90653053552589,Yes
d1460,79.24200392467368,Yes
d1461,0.0,No
d1462,5.4014214420879165,Yes
d1463,0.0,No
d1464,25.54691663439892,Yes
d1465,15.352476814480916,Yes
d1466,0.0,No
d1467,0.0,No
d1468,388.73725037336226,Yes
d1469,171.56277299992095,Yes
d1470,135.1596506514634,Yes
d1471,34.47025436652018,Yes
d1472,4355.007297603296,Yes
d1473,25.283226670935317,Yes
d1474,0.0,No
d1475,52.03680517042437,Yes
d1476,50.76452502692176,Yes
d1477,242.86227541958735,Yes
d1478,106.59612099746127,Yes
d1479,552.2194516879483,Yes
d1480,85.70812218651396,Yes
d1481,141.99848929365126,Yes
d1482,138.6001105891783,Yes
d1483,300.4449227810984,Yes
d1484,961.1389597542902,Yes
d1485,0.0,No
d1486,86.63692796336028,Yes
d1487,539.0636675215088,Yes
d1488,183.08321536890557,Yes
d1489,0.0,No
d1490,14.958686197304624,Yes
d1491,55.155335627712795,Yes
d1492,0.0,No
d1493,123.53444061297506,Yes
d1494,85.8225413410417,Yes
d1495,133.98947526498438,Yes
d1496,125.22719965569877,Yes
d1497,282.651663025531,Yes
d1498,0.0,No
d1499,0.0,No
d1500,279.3537446541072,Yes
d1501,117.91020128503344,Yes
d1502,74.2080874374909,Yes
d1503,56.386790603753,Yes
d1504,113.87384902206577,Yes
d1505,0.0,No
d1506,36.971867381822726,Yes
d1507,161.65105635287458,Yes
d1508,347.277582069533,Yes
d1509,279.5429938030952,Yes
d1510,478.9982931441024,Yes
d1511,120.6077658125358,Yes
d1512,267.11805567316026,Yes
d1513,0.0,No
d1514,473.5435254214794,Yes
d1515,172.86913749595954,Yes
d1516,0.0,No
d1517,0.0,No
d1518,121.42266948322593,Yes
d1519,0.0,No
d1520,781.6252421492886,Yes
d1521,0.0,No
d1522,158.5972085273381,Yes
d1523,593.7485892162107,Yes
d1524,248.86905201227626,Yes
d1525,113.66721132133151,Yes
d1526,150.89607070717403,Yes
d1527,0.0,No
d1528,153.9676145448617,Yes
d1529,0.0,No
d1530,348.56566602841735,Yes
d1531,86.34687591628303,Yes
d1532,8260.06844417677,Yes
d1533,0.0,No
d1534,230.04643535280485,Yes
d1535,591.4448203482299,Yes
d1536,620.6795705622383,Yes
d1537,0.0,No
d1538,239.65283120011472,Yes
d1539,0.0,No
d1540,96.80308474052156,Yes
d1541,125.54133340587002,Yes
d1542,134.82798761998566,Yes
d1543,42.26735249706383,Yes
d1544,0.0,No
d1545,427.3945524991055,Yes
d1546,0.0,No
d1547,84.76960087098978,Yes
d1548,5.670426790784156,Yes
d1549,380.0307491710092,Yes
d1550,189.05103509525472,Yes
d1551,484.21391500804896,Yes
d1552,545.1443164026758,Yes
d1553,11494.01854135445,Yes
d1554,489.1217711152737,Yes
d1555,30.671138778212438,Yes
d1556,69.32148172140802,Yes
d1557,240.2237523888719,Yes
d1558,0.0,No
d1559,0.0,No
d1560,263.0777808054081,Yes
d1561,1219.3989362166296,Yes
d1562,207.11613036234795,Yes
d1563,449.80321854729067,Yes
d1564,360.02267907535565,Yes
d1565,619.7771287755097,Yes
d1566,0.0,No
d1567,52.70035240259948,Yes
d1568,83.86819022181399,Yes
d1569,196.08471715782866,Yes
d1570,137.4635436954505,Yes
d1571,1289.2831159256014,Yes
d1572,42.29099097611544,Yes
d1573,32.5448678675766,Yes
d1574,81.38243903103265,Yes
d1575,122.94378348517914,Yes
d1576,0.0,No
d1577,0.0,No
d1578,93.69369666366106,Yes
d1579,446.76727726758764,Yes
d1580,257.1542905926962,Yes
d1581,158.9238492031035,Yes
d1582,0.0,No
d1583,131.6484587677997,Yes
d1584,0.0,No
d1585,0.0,No
d1586,381.51231707547237,Yes
d1587,539.9661528193385,Yes
d1588,89.40711600731966,Yes
d1589,187.24501283976056,Yes
d1590,378.4138492741027,Yes
d1591,0.0,No
d1592,567.0179966333723,Yes
d1593,165.67927736834747,Yes
d1594,0.0,No
d1595,0.0,No
d1596,497.3001054171755,Yes
d1597,157.2724515712075,Yes
d1598,0.0,No
d1599,184.69412889071188,Yes
d1600,0.0,No
d1601,0.0,No
d1602,521.0599401867563,Yes
d1603,85.65551754760791,Yes
d1604,97.48633843370713,Yes
d1605,351.56997793095144,Yes
d1606,0.0,No
d1607,191.6444414944202,Yes
d1608,238.16765694360114,Yes
d1609,0.0,No
d1610,90.3468877060474,Yes
d1611,105.58926076082619,Yes
d1612,302.1750560674834,Yes
d1613,0.0,No
d1614,337.05616980002253,Yes
d1615,0.0,No
d1616,18.24150161053912,Yes
d1617,170.4161608467195,Yes
d1618,0.0,No
d1619,148.14612892613442,Yes
d1620,475.08636075371015,Yes
d1621,146.7548502395109,Yes
d1622,0.0,No
d1623,1046.87669780761,Yes
d1624,384.95076681737174,Yes
d1625,210.46200646649177,Yes
d1626,478.72550187270326,Yes
d1627,1007.2901085490872,Yes
d1628,219.6219155275952,Yes
d1629,219.01785538539548,Yes
d1630,0.0,No
d1631,0.0,No
d1632,240.1363844307539,Yes
d1633,0.0,No
d1634,0.0,No
d1635,67.56287439087896,Yes
d1636,153.39004697410022,Yes
d1637,0.0,No
d1638,0.0,No
d1639,4035.9204279658256,Yes
d1640,0.0,Yes
d1641,208.37440128623646,Yes
d1642,192.9431659339396,Yes
d1643,0.0,No
d1644,239.06050367993902,Yes
d1645,306.73032597700865,Yes
d1646,83.91962816079703,Yes
d1647,209.98303126792604,Yes
d1648,226.1286943368542,Yes
d1649,202.11589358742637,Yes
d1650,375.9539094331198,Yes
d1651,66.36069173530541,Yes
d1652,132.91026310531566,Yes
d1653,69.65938078173733,Yes
d1654,316.37155113563523,Yes
d1655,253.105303036657,Yes
d1656,20.211769053552995,Yes
d1657,0.18321973379010859,Yes
d1658,0.0,No
d1659,0.0,No
d1660,0.0,Yes
d1661,25.325495358992956,Yes
d1662,215.11113916601175,Yes
d1663,806.279654236372,Yes
d1664,40.61504218742518,Yes
d1665,29.00751180247946,Yes
d1666,0.0,No
d1667,189.88227335759868,Yes
d1668,57.36166420572198,Yes
d1669,548.0517457901219,Yes
d1670,306.32010877945913,Yes
d1671,22.44343400168288,Yes
d1672,137.35417594464457,Yes
d1673,0.0,No
d1674,1176.9763688039363,Yes
d1675,0.0,No
d1676,0.0,No
d1677,129.4336952252467,Yes
d1678,417.28558606055896,Yes
d1679,8129.338788355183,Yes
d1680,0.0,No
d1681,205.6710494198716,Yes
d1682,1263.586004894568,Yes
d1683,155.21239539831146,Yes
d1684,0.0,No
d1685,0.0,No
d1686,0.0,No
d1687,867.2057345214016,Yes
d1688,114.27944857864343,Yes
d1689,55.791590533767824,Yes
d1690,86.44064326085396,Yes
d1691,433.4526041166323,Yes
d1692,87.41687169970749,Yes
d1693,6.394460151493877,Yes
d1694,2256.8601737047024,Yes
d1695,0.0,No
d1696,2015.3174981358432,Yes
d1697,0.0,No
d1698,3854.1390564443163,Yes
d1699,91.24717818182224,Yes
d1700,2269.873627564527,Yes
d1701,112.27105209685602,Yes
d1702,0.0,No
d1703,0.0,No
d1704,5.20540226953158,Yes
d1705,0.0,No
d1706,501.7622552621123,Yes
d1707,173.59251281197422,Yes
d1708,339.14323740860357,Yes
d1709,277.36527567058084,Yes
d1710,0.0,No
d1711,291.0469867495395,Yes
d1712,0.0,No
d1713,0.0,No
d1714,0.0,No
d1715,0.0,No
d1716,1903.6281668012225,Yes
d1717,373.7243348807853,Yes
d1718,98.92676294513853,Yes
d1719,0.0,No
d1720,0.0,No
d1721,141.41277976314123,Yes
d1722,0.0,No
d1723,157.57759037748565,Yes
d1724,0.0,No
d1725,0.0,No
d1726,332.67322519784426,Yes
d1727,550.348602112853,Yes
d1728,51.269246568960746,Yes
d1729,830.0017527357388,Yes
d1730,273.4909131201784,Yes
d1731,32.00593317941261,Yes
d1732,0.0,No
d1733,0.0,No
d1734,2743.3390404443167,Yes
d1735,95.65470497203644,Yes
d1736,156.27674294698403,Yes
d1737,0.0,No
d1738,190.2455500236231,Yes
d1739,191.76763626854495,Yes
d1740,277.13687973547843,Yes
d1741,309.4859349318429,Yes
d1742,53.49505679644249,Yes
d1743,0.0,No
d1744,20936.71119301299,Yes
d1745,0.0,No
d1746,183.77188622020313,Yes
d1747,128.09316394629022,Yes
d1748,0.0,No
d1749,0.0,No
d1750,70.05636020017576,Yes
d1751,0.0,No
d1752,128.30741504934502,Yes
d1753,0.0,No
d1754,372.7622178658078,Yes
d1755,155.5099277388715,Yes
d1756,2956.9147725645275,Yes
d1757,1150.6775407688624,Yes
d1758,78.4568296184496,Yes
d1759,8.865146361914338,Yes
d1760,0.0,No
d1761,0.0,Yes
d1762,1279.9205213388188,Yes
d1763,343.2118148197772,Yes
d1764,0.0,No
d1765,678.7456438993185,Yes
d1766,0.0,No
d1767,220.03051526375606,Yes
d1768,45.45810570902824,Yes
d1769,185.91794923216807,Yes
d1770,53.47702300262069,Yes
d1771,159.75349128946814,Yes
d1772,238.60188706850516,Yes
d1773,273.7303487408873,Yes
d1774,261.82330427626084,Yes
d1775,0.0,No
d1776,517.3412068391598,Yes
d1777,658.979890111984,Yes
d1778,325.17030913368495,Yes
d1779,475.6960394781642,Yes
d1780,12.495832239980396,Yes
d1781,25078.928908826183,Yes
d1782,138.60993318891812,Yes
d1783,0.0,No
d1784,5.654347796306878,Yes
d1785,0.0,No
d1786,97.23455283686674,Yes
d1787,131.52475971344316,Yes
d1788,57.06259531403003,Yes
d1789,131.75744362298548,Yes
d1790,0.0,Yes
d1791,192.19599047660796,Yes
d1792,0.0,No
d1793,0.0,No
d1794,129.27414955045307,Yes
d1795,0.0,No
d1796,148.8681971599365,Yes
d1797,238.822234096857,Yes
d1798,71.41364134945302,Yes
d1799,260.56066789003967,Yes
d1800,613.8813717814539,Yes
d1801,0.0,No
d1802,0.0,No
d1803,428.52315744526413,Yes
d1804,522.1617651717542,Yes
d1805,739.0356646062264,Yes
d1806,129.97754988523377,Yes
d1807,206.58871703315575,Yes
d1808,742.1417517696278,Yes
d1809,0.0,No
d1810,0.0,No
d1811,7.44117711527424,Yes
d1812,258.9422788748323,Yes
d1813,158.08458644531845,Yes
d1814,390.49920566617703,Yes
d1815,0.0,No
d1816,0.0,Yes
d1817,10.094539165122706,Yes
d1818,0.0,No
d1819,359.90299165137975,Yes
d1820,284.7149333234661,Yes
d1821,33.874039469677996,Yes
d1822,638.3476494523217,Yes
d1823,0.0,No
d1824,2305.7030920715006,Yes
d1825,0.0,No
d1826,166.36663195961654,Yes
d1827,336.7337429972899,Yes
d1828,0.0,No
d1829,228.53690736121928,Yes
d1830,113.48004437220118,Yes
d1831,328.82531233623655,Yes
d1832,1596.9169611542754,Yes
d1833,149.35980728131463,Yes
d1834,0.0,No
d1835,112.94090836592454,Yes
d1836,15.156978825647451,Yes
d1837,0.0,No
d1838,0.0,No
d1839,187.4531882809122,Yes
d1840,0.0,No
d1841,493.5714188745899,Yes
d1842,590.9332691535636,Yes
d1843,0.0,No
d1844,0.0,No
d1845,0.0,No
d1846,81.10104900421918,Yes
d1847,55.49593000824717,Yes
d1848,271.40511299139973,Yes
d1849,215.38138180633663,Yes
d1850,102.0283436205643,Yes
d1851,0.0,No
d1852,151.56504575501398,Yes
d1853,0.0,No
d1854,0.0,No
d1855,111.68881819501776,Yes
d1856,1146.4540809780415,Yes
d1857,340.6542777179293,Yes
d1858,0.0,No
d1859,16.578811346091474,Yes
d1860,0.0,No
d1861,71.60135022994037,Yes
d1862,0.0,No
d1863,23.71774590296986,Yes
d1864,0.0,No
d1865,375.9912316128476,Yes
d1866,248.44367688199594,Yes
d1867,60.11052871425325,Yes
d1868,46.25570255314568,Yes
d1869,430.33313059574976,Yes
d1870,0.0,No
d1871,0.0,No
d1872,0.0,No
d1873,148.43033609372102,Yes
d1874,153.58013554733807,Yes
d1875,259.7744919778908,Yes
d1876,569.4503229912954,Yes
d1877,143.6498198293336,Yes
d1878,0.0,No
d1879,217.44255399774994,Yes
d1880,143.67264884189186,Yes
d1881,123.86118847812725,Yes
d1882,0.0,No
d1883,0.0,No
d1884,21.75665821527657,Yes
d1885,0.0,No
d1886,20.547212238281563,Yes
d1887,0.0,No
d1888,341.93986424230746,Yes
d1889,0.0,No
d1890,5020.631737176769,Yes
d1891,865.1604256885894,Yes
d1892,0.0,No
d1893,33.8652863737962,Yes
d1894,260.14698331988745,Yes
d1895,0.0,No
d1896,0.0,No
d1897,131.02693541056505,Yes
d1898,0.0,Yes
d1899,259.4361952459798,Yes
d1900,120.56361474409654,Yes
d1901,166.5139538851031,Yes
d1902,334.56769281205277,Yes
d1903,550.6945390992187,Yes
d1904,0.0,No
d1905,40.866969845867494,Yes
d1906,0.0,No
d1907,238.67000207044686,Yes
d1908,59.124664899200724,Yes
d1909,1154.7002699086365,Yes
d1910,799.396589736087,Yes
d1911,659.2708683031058,Yes
d1912,133.72595100054517,Yes
d1913,119.91946709550204,Yes
d1914,0.0,No
d1915,0.0,No
d1916,1881.7222698888584,Yes
d1917,28.852874989802984,Yes
d1918,278.42676619992955,Yes
d1919,0.0,No
d1920,0.0,No
d1921,0.0,No
d1922,106.01006263242235,Yes
d1923,0.0,No
d1924,0.0,No
d1925,32.782843604778805,Yes
d1926,119.20362016897828,Yes
d1927,500.8514505430046,Yes
d1928,94.0429352064124,Yes
d1929,246.75940676616887,Yes
d1930,279.8169634655641,Yes
d1931,0.0,No
d1932,0.0,No
d1933,0.0,No
d1934,0.0,No
d1935,159.64349331914102,Yes
d1936,56.48488676701097,Yes
d1937,496.55590707991945,Yes
d1938,0.0,No
d1939,0.0,No
d1940,558.840484966018,Yes
